circuit_key,circuit_short_name,country_code,country_key,country_name,date_end,date_start,gmt_offset,location,meeting_key,session_key,session_name,session_type,year
19,Spielberg,AUT,17,Austria,2024-06-30T15:00:00+00:00,2024-06-30T13:00:00+00:00,02:00:00,Spielberg,1239,9550,Race,Race,2024
2,Silverstone,GBR,2,Great Britain,2024-07-05T12:30:00+00:00,2024-07-05T11:30:00+00:00,01:00:00,Silverstone,1240,9551,Practice 1,Practice,2024
2,Silverstone,GBR,2,Great Britain,2024-07-05T16:00:00+00:00,2024-07-05T15:00:00+00:00,01:00:00,Silverstone,1240,9552,Practice 2,Practice,2024
2,Silverstone,GBR,2,Great Britain,2024-07-06T11:30:00+00:00,2024-07-06T10:30:00+00:00,01:00:00,Silverstone,1240,9553,Practice 3,Practice,2024
2,Silverstone,GBR,2,Great Britain,2024-07-06T15:00:00+00:00,2024-07-06T14:00:00+00:00,01:00:00,Silverstone,1240,9554,Qualifying,Qualifying,2024
2,Silverstone,GBR,2,Great Britain,2024-07-07T16:00:00+00:00,2024-07-07T14:00:00+00:00,01:00:00,Silverstone,1240,9558,Race,Race,2024
4,Hungaroring,HUN,14,Hungary,2024-07-19T12:30:00+00:00,2024-07-19T11:30:00+00:00,02:00:00,Budapest,1241,9559,Practice 1,Practice,2024
4,Hungaroring,HUN,14,Hungary,2024-07-19T16:00:00+00:00,2024-07-19T15:00:00+00:00,02:00:00,Budapest,1241,9560,Practice 2,Practice,2024
4,Hungaroring,HUN,14,Hungary,2024-07-20T11:30:00+00:00,2024-07-20T10:30:00+00:00,02:00:00,Budapest,1241,9561,Practice 3,Practice,2024
4,Hungaroring,HUN,14,Hungary,2024-07-20T15:00:00+00:00,2024-07-20T14:00:00+00:00,02:00:00,Budapest,1241,9562,Qualifying,Qualifying,2024
4,Hungaroring,HUN,14,Hungary,2024-07-21T15:00:00+00:00,2024-07-21T13:00:00+00:00,02:00:00,Budapest,1241,9566,Race,Race,2024
7,Spa-Francorchamps,BEL,16,Belgium,2024-07-26T12:30:00+00:00,2024-07-26T11:30:00+00:00,02:00:00,Spa-Francorchamps,1242,9567,Practice 1,Practice,2024
7,Spa-Francorchamps,BEL,16,Belgium,2024-07-26T16:00:00+00:00,2024-07-26T15:00:00+00:00,02:00:00,Spa-Francorchamps,1242,9568,Practice 2,Practice,2024
7,Spa-Francorchamps,BEL,16,Belgium,2024-07-27T11:30:00+00:00,2024-07-27T10:30:00+00:00,02:00:00,Spa-Francorchamps,1242,9569,Practice 3,Practice,2024
7,Spa-Francorchamps,BEL,16,Belgium,2024-07-27T15:00:00+00:00,2024-07-27T14:00:00+00:00,02:00:00,Spa-Francorchamps,1242,9570,Qualifying,Qualifying,2024
7,Spa-Francorchamps,BEL,16,Belgium,2024-07-28T15:00:00+00:00,2024-07-28T13:00:00+00:00,02:00:00,Spa-Francorchamps,1242,9574,Race,Race,2024
55,Zandvoort,NED,133,Netherlands,2024-08-23T11:30:00+00:00,2024-08-23T10:30:00+00:00,02:00:00,Zandvoort,1243,9575,Practice 1,Practice,2024
55,Zandvoort,NED,133,Netherlands,2024-08-23T15:00:00+00:00,2024-08-23T14:00:00+00:00,02:00:00,Zandvoort,1243,9576,Practice 2,Practice,2024
55,Zandvoort,NED,133,Netherlands,2024-08-24T10:30:00+00:00,2024-08-24T09:30:00+00:00,02:00:00,Zandvoort,1243,9577,Practice 3,Practice,2024
55,Zandvoort,NED,133,Netherlands,2024-08-24T14:00:00+00:00,2024-08-24T13:00:00+00:00,02:00:00,Zandvoort,1243,9578,Qualifying,Qualifying,2024
55,Zandvoort,NED,133,Netherlands,2024-08-25T15:00:00+00:00,2024-08-25T13:00:00+00:00,02:00:00,Zandvoort,1243,9582,Race,Race,2024
39,Monza,ITA,13,Italy,2024-08-30T12:30:00+00:00,2024-08-30T11:30:00+00:00,02:00:00,Monza,1244,9583,Practice 1,Practice,2024
39,Monza,ITA,13,Italy,2024-08-30T16:00:00+00:00,2024-08-30T15:00:00+00:00,02:00:00,Monza,1244,9584,Practice 2,Practice,2024
39,Monza,ITA,13,Italy,2024-08-31T11:30:00+00:00,2024-08-31T10:30:00+00:00,02:00:00,Monza,1244,9585,Practice 3,Practice,2024
39,Monza,ITA,13,Italy,2024-08-31T15:00:00+00:00,2024-08-31T14:00:00+00:00,02:00:00,Monza,1244,9586,Qualifying,Qualifying,2024
39,Monza,ITA,13,Italy,2024-09-01T15:00:00+00:00,2024-09-01T13:00:00+00:00,02:00:00,Monza,1244,9590,Race,Race,2024
144,Baku,AZE,30,Azerbaijan,2024-09-13T10:30:00+00:00,2024-09-13T09:30:00+00:00,04:00:00,Baku,1245,9591,Practice 1,Practice,2024
144,Baku,AZE,30,Azerbaijan,2024-09-13T14:00:00+00:00,2024-09-13T13:00:00+00:00,04:00:00,Baku,1245,9592,Practice 2,Practice,2024
144,Baku,AZE,30,Azerbaijan,2024-09-14T09:30:00+00:00,2024-09-14T08:30:00+00:00,04:00:00,Baku,1245,9593,Practice 3,Practice,2024
144,Baku,AZE,30,Azerbaijan,2024-09-14T13:00:00+00:00,2024-09-14T12:00:00+00:00,04:00:00,Baku,1245,9594,Qualifying,Qualifying,2024
144,Baku,AZE,30,Azerbaijan,2024-09-15T13:00:00+00:00,2024-09-15T11:00:00+00:00,04:00:00,Baku,1245,9598,Race,Race,2024
61,Singapore,SGP,157,Singapore,2024-09-20T10:30:00+00:00,2024-09-20T09:30:00+00:00,08:00:00,Marina Bay,1246,9599,Practice 1,Practice,2024
61,Singapore,SGP,157,Singapore,2024-09-20T14:00:00+00:00,2024-09-20T13:00:00+00:00,08:00:00,Marina Bay,1246,9600,Practice 2,Practice,2024
61,Singapore,SGP,157,Singapore,2024-09-21T10:30:00+00:00,2024-09-21T09:30:00+00:00,08:00:00,Marina Bay,1246,9601,Practice 3,Practice,2024
61,Singapore,SGP,157,Singapore,2024-09-21T14:00:00+00:00,2024-09-21T13:00:00+00:00,08:00:00,Marina Bay,1246,9602,Qualifying,Qualifying,2024
61,Singapore,SGP,157,Singapore,2024-09-22T14:00:00+00:00,2024-09-22T12:00:00+00:00,08:00:00,Marina Bay,1246,9606,Race,Race,2024
9,Austin,USA,19,United States,2024-10-18T18:30:00+00:00,2024-10-18T17:30:00+00:00,-05:00:00,Austin,1247,9607,Practice 1,Practice,2024
9,Austin,USA,19,United States,2024-10-18T22:14:00+00:00,2024-10-18T21:30:00+00:00,-05:00:00,Austin,1247,9612,Sprint Qualifying,Qualifying,2024
9,Austin,USA,19,United States,2024-10-19T19:00:00+00:00,2024-10-19T18:00:00+00:00,-05:00:00,Austin,1247,9616,Sprint,Race,2024
9,Austin,USA,19,United States,2024-10-19T23:00:00+00:00,2024-10-19T22:00:00+00:00,-05:00:00,Austin,1247,9608,Qualifying,Qualifying,2024
9,Austin,USA,19,United States,2024-10-20T21:00:00+00:00,2024-10-20T19:00:00+00:00,-05:00:00,Austin,1247,9617,Race,Race,2024
65,Mexico City,MEX,8,Mexico,2024-10-25T19:30:00+00:00,2024-10-25T18:30:00+00:00,-06:00:00,Mexico City,1248,9618,Practice 1,Practice,2024
65,Mexico City,MEX,8,Mexico,2024-10-25T23:00:00+00:00,2024-10-25T22:00:00+00:00,-06:00:00,Mexico City,1248,9619,Practice 2,Practice,2024
65,Mexico City,MEX,8,Mexico,2024-10-26T18:30:00+00:00,2024-10-26T17:30:00+00:00,-06:00:00,Mexico City,1248,9620,Practice 3,Practice,2024
65,Mexico City,MEX,8,Mexico,2024-10-26T22:00:00+00:00,2024-10-26T21:00:00+00:00,-06:00:00,Mexico City,1248,9621,Qualifying,Qualifying,2024
65,Mexico City,MEX,8,Mexico,2024-10-27T22:00:00+00:00,2024-10-27T20:00:00+00:00,-06:00:00,Mexico City,1248,9625,Race,Race,2024
14,Interlagos,BRA,10,Brazil,2024-11-01T15:30:00+00:00,2024-11-01T14:30:00+00:00,-03:00:00,São Paulo,1249,9626,Practice 1,Practice,2024
14,Interlagos,BRA,10,Brazil,2024-11-01T19:14:00+00:00,2024-11-01T18:30:00+00:00,-03:00:00,São Paulo,1249,9631,Sprint Qualifying,Qualifying,2024
14,Interlagos,BRA,10,Brazil,2024-11-02T15:00:00+00:00,2024-11-02T14:00:00+00:00,-03:00:00,São Paulo,1249,9635,Sprint,Race,2024
14,Interlagos,BRA,10,Brazil,2024-11-02T19:00:00+00:00,2024-11-02T18:00:00+00:00,-03:00:00,São Paulo,1249,9627,Qualifying,Qualifying,2024
14,Interlagos,BRA,10,Brazil,2024-11-03T17:30:00+00:00,2024-11-03T15:30:00+00:00,-03:00:00,São Paulo,1249,9636,Race,Race,2024
152,Las Vegas,USA,19,United States,2024-11-22T03:30:00+00:00,2024-11-22T02:30:00+00:00,-08:00:00,Las Vegas,1250,9637,Practice 1,Practice,2024
152,Las Vegas,USA,19,United States,2024-11-22T07:00:00+00:00,2024-11-22T06:00:00+00:00,-08:00:00,Las Vegas,1250,9638,Practice 2,Practice,2024
152,Las Vegas,USA,19,United States,2024-11-23T03:30:00+00:00,2024-11-23T02:30:00+00:00,-08:00:00,Las Vegas,1250,9639,Practice 3,Practice,2024
152,Las Vegas,USA,19,United States,2024-11-23T07:00:00+00:00,2024-11-23T06:00:00+00:00,-08:00:00,Las Vegas,1250,9640,Qualifying,Qualifying,2024
152,Las Vegas,USA,19,United States,2024-11-24T08:00:00+00:00,2024-11-24T06:00:00+00:00,-08:00:00,Las Vegas,1250,9644,Race,Race,2024
150,Lusail,QAT,149,Qatar,2024-11-29T14:30:00+00:00,2024-11-29T13:30:00+00:00,03:00:00,Lusail,1251,9645,Practice 1,Practice,2024
150,Lusail,QAT,149,Qatar,2024-11-29T18:14:00+00:00,2024-11-29T17:30:00+00:00,03:00:00,Lusail,1251,9650,Sprint Qualifying,Qualifying,2024
150,Lusail,QAT,149,Qatar,2024-11-30T15:00:00+00:00,2024-11-30T14:00:00+00:00,03:00:00,Lusail,1251,9654,Sprint,Race,2024
150,Lusail,QAT,149,Qatar,2024-11-30T19:00:00+00:00,2024-11-30T18:00:00+00:00,03:00:00,Lusail,1251,9646,Qualifying,Qualifying,2024
150,Lusail,QAT,149,Qatar,2024-12-01T18:00:00+00:00,2024-12-01T16:00:00+00:00,03:00:00,Lusail,1251,9655,Race,Race,2024
70,Yas Marina Circuit,UAE,21,United Arab Emirates,2024-12-06T10:30:00+00:00,2024-12-06T09:30:00+00:00,04:00:00,Yas Island,1252,9461,Practice 1,Practice,2024
70,Yas Marina Circuit,UAE,21,United Arab Emirates,2024-12-06T14:00:00+00:00,2024-12-06T13:00:00+00:00,04:00:00,Yas Island,1252,9656,Practice 2,Practice,2024
70,Yas Marina Circuit,UAE,21,United Arab Emirates,2024-12-07T11:30:00+00:00,2024-12-07T10:30:00+00:00,04:00:00,Yas Island,1252,9657,Practice 3,Practice,2024
70,Yas Marina Circuit,UAE,21,United Arab Emirates,2024-12-07T15:00:00+00:00,2024-12-07T14:00:00+00:00,04:00:00,Yas Island,1252,9658,Qualifying,Qualifying,2024
70,Yas Marina Circuit,UAE,21,United Arab Emirates,2024-12-08T15:00:00+00:00,2024-12-08T13:00:00+00:00,04:00:00,Yas Island,1252,9662,Race,Race,2024
63,Sakhir,BRN,36,Bahrain,2025-02-26T16:00:00+00:00,2025-02-26T07:00:00+00:00,03:00:00,Sakhir,1253,9683,Day 1,Practice,2025
63,Sakhir,BRN,36,Bahrain,2025-02-27T16:00:00+00:00,2025-02-27T07:00:00+00:00,03:00:00,Sakhir,1253,9684,Day 2,Practice,2025
63,Sakhir,BRN,36,Bahrain,2025-02-28T16:00:00+00:00,2025-02-28T07:00:00+00:00,03:00:00,Sakhir,1253,9685,Day 3,Practice,2025
10,Melbourne,AUS,5,Australia,2025-03-14T02:30:00+00:00,2025-03-14T01:30:00+00:00,11:00:00,Melbourne,1254,9686,Practice 1,Practice,2025
10,Melbourne,AUS,5,Australia,2025-03-14T06:00:00+00:00,2025-03-14T05:00:00+00:00,11:00:00,Melbourne,1254,9687,Practice 2,Practice,2025
10,Melbourne,AUS,5,Australia,2025-03-15T02:30:00+00:00,2025-03-15T01:30:00+00:00,11:00:00,Melbourne,1254,9688,Practice 3,Practice,2025
10,Melbourne,AUS,5,Australia,2025-03-15T06:00:00+00:00,2025-03-15T05:00:00+00:00,11:00:00,Melbourne,1254,9689,Qualifying,Qualifying,2025
10,Melbourne,AUS,5,Australia,2025-03-16T06:00:00+00:00,2025-03-16T04:00:00+00:00,11:00:00,Melbourne,1254,9693,Race,Race,2025
